week,player,qbr,qb_plays,player_id,player_name,position,position_group,season,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks,sack_yards,fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,pct_total,result
6,Bo Nix,34,39,00-0039732,B.Nix,QB,QB,2025,REG,2025_06_DEN_NYJ,DEN,NYJ,19,30,174,1,0,1,-6,0,0,153,112,9,5.107167024033728,3.521407567537748,0,1.1372549019607843,5,24,0,0,0,1,0.1575998246553354,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.360000000000001,13.360000000000001,54.166666666666664,2
6,Geno Smith,30.7,30,00-0030565,G.Smith,QB,QB,2025,REG,2025_06_TEN_LV,LV,TEN,17,23,174,1,1,2,-16,0,0,58,122,9,0.5693263779394329,2.7602197035499243,0,3,4,-3,0,0,0,0,-3.6409063173341565,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,8.66,8.66,66.66666666666666,10
6,Dillon Gabriel,30.4,63,00-0040704,D.Gabriel,QB,QB,2025,REG,2025_06_CLE_PIT,CLE,PIT,29,52,221,0,0,6,-38,0,0,314,105,10,-13.877616212263888,-10.223544111438827,0,0.7038216560509554,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,8.84,8.84,28.125,-14
6,Caleb Williams,28.1,37,00-0039918,C.Williams,QB,QB,2025,REG,2025_06_CHI_WAS,CHI,WAS,17,29,252,1,0,3,-16,0,0,246,194,10,3.275814118387534,-8.219391313092462,0,1.024390243902439,4,-2,1,0,0,2,-0.8059559170939865,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,19.880000000000003,19.880000000000003,51.02040816326531,1
6,Jalen Hurts,27.8,44,00-0036389,J.Hurts,QB,QB,2025,REG,2025_06_PHI_NYG,PHI,NYG,24,33,283,1,1,3,-17,0,0,316,93,14,2.1615822567789524,9.212653245776892,0,0.8955696202531646,7,13,1,0,0,2,0.01409083473845385,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,20.62,20.62,33.33333333333333,-17
6,Mac Jones,19.5,54,00-0036972,M.Jones,QB,QB,2025,REG,2025_06_SF_TB,SF,TB,27,39,347,0,2,6,-51,1,0,378,165,10,-4.42705243935853,7.158802489976625,0,0.917989417989418,5,13,0,0,0,2,-0.03902782342629507,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.180000000000001,11.180000000000001,38.775510204081634,-11
6,Cooper Rush,19.4,23,00-0033662,C.Rush,QB,QB,2025,REG,2025_06_LA_BAL,BAL,LA,11,19,72,0,1,0,0,0,0,132,28,3,-5.103429209696493,-9.353375591729817,0,0.5454545454545454,1,0,0,1,1,1,-5.581122012459673,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1.12,-1.12,15,-14
6,Josh Allen,16.3,39,00-0034857,J.Allen,QB,QB,2025,REG,2025_06_BUF_ATL,BUF,ATL,15,26,180,2,2,4,-23,0,0,287,56,8,-7.167852376616793,-7.8905483851066,0,0.627177700348432,6,42,0,2,0,3,-1.2744316004100256,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15.399999999999999,15.399999999999999,36.84210526315789,-10
6,Cam Ward,12.4,47,00-0040676,C.Ward,QB,QB,2025,REG,2025_06_TEN_LV,TEN,LV,26,38,222,1,1,6,-62,2,2,253,117,11,-14.68072225380456,5.549942921189701,0,0.8774703557312253,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,6.880000000000001,6.880000000000001,33.33333333333333,-10
6,Justin Fields,7.3,34,00-0036945,J.Fields,QB,QB,2025,REG,2025_06_DEN_NYJ,NYJ,DEN,9,17,45,0,0,9,-55,0,0,94,13,2,-20.7214580506014,-14.768174476921558,0,0.4787234042553192,7,31,0,0,0,2,0.833700378085207,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,4.9,4.9,45.83333333333333,-2
7,Jalen Hurts,96.2,30,00-0036389,J.Hurts,QB,QB,2025,REG,2025_07_PHI_MIN,PHI,MIN,19,23,326,3,0,3,-10,0,0,284,90,9,18.90667418378871,17.924261611440908,0,1.147887323943662,4,-10,0,0,0,1,-0.47286403353791684,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,24.04,24.04,56.00000000000001,6
7,Drake Maye,96,37,00-0039851,D.Maye,QB,QB,2025,REG,2025_07_NE_TEN,NE,TEN,21,23,222,2,0,4,-22,0,0,185,60,12,9.747935889102667,24.75561434807985,0,1.2,8,62,0,0,0,3,3.3703267303062603,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,23.080000000000002,23.080000000000002,70.45454545454545,18
7,Daniel Jones,90.5,37,00-0035710,D.Jones,QB,QB,2025,REG,2025_07_IND_LAC,IND,LAC,23,34,288,2,0,1,-7,0,0,334,142,14,14.861354353612416,5.181318800896406,1,0.8622754491017964,5,7,0,0,0,1,-2.951565495459363,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,22.22,22.22,61.29032258064516,14
7,Patrick Mahomes,89.5,43,00-0033873,P.Mahomes,QB,QB,2025,REG,2025_07_LV_KC,KC,LV,26,35,286,3,0,1,-4,0,0,207,154,16,19.33917764713534,6.071546761428609,0,1.3816425120772946,4,28,0,0,0,2,2.561337215185631,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,26.24,26.24,100,31
7,Dak Prescott,85.4,36,00-0033077,D.Prescott,QB,QB,2025,REG,2025_07_WAS_DAL,DAL,WAS,21,30,264,3,0,1,-7,0,0,212,135,11,7.193154708318104,0.4078780611356099,0,1.2452830188679245,5,7,0,1,0,2,0.24554991448530927,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,23.26,23.26,66.66666666666666,22
7,Matthew Stafford,81.3,40,00-0026498,M.Stafford,QB,QB,2025,REG,2025_07_LA_JAX,LA,JAX,21,33,182,5,0,0,0,0,0,363,65,14,8.782921106321737,4.221847292148706,0,0.5013774104683195,2,1,0,0,0,0,-0.3499063071794808,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,27.380000000000003,27.380000000000003,83.33333333333334,28
7,Bo Nix,81.1,63,00-0039732,B.Nix,QB,QB,2025,REG,2025_07_NYG_DEN,DEN,NYG,27,50,279,2,0,2,-14,0,0,393,142,15,-1.4068489084650624,-10.86830369063786,2,0.7099236641221374,5,48,2,1,0,5,8.098573407623917,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,39.96,39.96,50.76923076923077,1
7,Joe Flacco,75.4,56,00-0026158,J.Flacco,QB,QB,2025,REG,2025_07_PIT_CIN,CIN,PIT,31,47,342,3,0,2,-14,0,0,337,168,16,15.144058558264483,1.6087773773405287,0,1.0148367952522255,5,3,0,0,0,2,0.6021418346137026,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,25.98,25.98,51.5625,2
7,Aaron Rodgers,71,37,00-0023459,A.Rodgers,QB,QB,2025,REG,2025_07_PIT_CIN,PIT,CIN,23,34,249,4,2,0,0,0,0,309,143,12,13.311911904311273,4.880153861912814,0,0.8058252427184466,1,6,0,0,0,0,0.2769366401480511,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,22.560000000000002,22.560000000000002,48.4375,-2
7,Jordan Love,66.5,36,00-0036264,J.Love,QB,QB,2025,REG,2025_07_GB_ARI,GB,ARI,19,29,179,1,0,1,-11,0,0,190,79,10,6.063561517960258,-3.0207430677754536,0,0.9421052631578948,4,22,0,1,0,1,2.1919703998137265,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.36,13.36,54,4
7,Jaxson Dart,64.9,53,00-0040691,J.Dart,QB,QB,2025,REG,2025_07_NYG_DEN,NYG,DEN,15,33,283,3,1,4,-15,0,0,342,147,12,8.377084178893828,-16.977408076777603,0,0.827485380116959,5,11,1,0,0,2,1.6323352097533643,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,28.42,28.42,49.23076923076923,-1
7,Mac Jones,60.4,30,00-0036972,M.Jones,QB,QB,2025,REG,2025_07_ATL_SF,SF,ATL,17,26,152,0,1,1,-2,0,0,132,100,10,1.968226376034634,1.154978449145953,0,1.1515151515151516,5,11,0,0,0,2,-1.2371380354161374,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.18,5.18,66.66666666666666,10
7,Bryce Young,60.1,29,00-0039150,B.Young,QB,QB,2025,REG,2025_07_CAR_NYJ,CAR,NYJ,15,25,138,1,0,1,-12,0,0,126,109,8,0.10843127592712465,-3.1979637841383615,0,1.0952380952380953,2,10,0,0,0,0,-0.4953622529283166,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,10.52,10.52,68.42105263157895,7
7,Justin Herbert,52.9,68,00-0036355,J.Herbert,QB,QB,2025,REG,2025_07_IND_LAC,LAC,IND,37,55,420,3,2,3,-29,0,0,451,142,19,5.819126800481275,2.804653180970086,0,0.9312638580931264,6,31,0,0,0,4,3.702075535140466,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,27.900000000000002,27.900000000000002,38.70967741935484,-14
7,Carson Wentz,50.8,49,00-0032950,C.Wentz,QB,QB,2025,REG,2025_07_PHI_MIN,MIN,PHI,26,42,313,0,2,2,-15,0,0,421,109,13,-2.276972435588654,-0.5390525609254837,0,0.7434679334916865,4,28,0,1,0,4,-1.1279590128119006,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,10,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.32,11.32,44,-6
7,Sam Darnold,44.8,40,00-0034869,S.Darnold,QB,QB,2025,REG,2025_07_HOU_SEA,SEA,HOU,17,31,213,1,1,2,-15,1,1,271,80,9,-5.613761459817213,-2.2683278790542056,0,0.7859778597785978,3,1,0,0,0,0,2.1308203345397487,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,8.62,8.62,58.69565217391305,8
7,Jayden Daniels,42.4,35,00-0039910,J.Daniels,QB,QB,2025,REG,2025_07_WAS_DAL,WAS,DAL,12,22,156,1,0,2,-5,1,1,195,69,6,-5.883244332449976,-9.57804989247095,0,0.8,8,35,1,0,0,4,2.4041968798120505,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,17.740000000000002,17.740000000000002,33.33333333333333,-22
7,Michael Penix Jr.,30.4,45,00-0039917,M.Penix,QB,QB,2025,REG,2025_07_ATL_SF,ATL,SF,21,38,241,1,0,2,-11,1,1,357,91,13,-6.737357140441047,-5.806361552741793,0,0.6750700280112045,2,6,0,0,0,0,1.0540452108252794,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.24,12.24,33.33333333333333,-10
7,C.J. Stroud,28.5,60,00-0039163,C.Stroud,QB,QB,2025,REG,2025_07_HOU_SEA,HOU,SEA,23,49,229,1,1,3,-31,0,0,424,109,13,-13.52440370475038,-14.157423377037048,0,0.5400943396226415,2,25,0,0,0,0,2.765487407683395,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.66,13.66,41.30434782608695,-8
7,Jared Goff,27.1,37,00-0033106,J.Goff,QB,QB,2025,REG,2025_07_TB_DET,DET,TB,20,29,241,1,1,4,-26,1,1,157,187,9,-8.635040956975383,-1.2975573539733887,0,1.535031847133758,2,7,0,0,0,1,0.34115019626915455,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,10.34,10.34,72.72727272727273,15
7,Caleb Williams,26.6,33,00-0039918,C.Williams,QB,QB,2025,REG,2025_07_NO_CHI,CHI,NO,15,26,172,0,1,1,-8,0,0,220,89,10,2.149814817582892,-3.2287707328796387,0,0.7818181818181819,4,-2,0,2,0,2,-6.159746414540941,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,4.68,4.68,65,12
7,Dillon Gabriel,26,25,00-0040704,D.Gabriel,QB,QB,2025,REG,2025_07_MIA_CLE,CLE,MIA,13,18,116,0,0,2,-14,0,0,86,86,6,0.8498010866597445,0.2349817090564304,0,1.3488372093023255,4,12,0,0,0,0,-2.4199657787103206,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.84,5.84,83.78378378378379,25
7,Jacoby Brissett,24.1,51,00-0033119,J.Brissett,QB,QB,2025,REG,2025_07_GB_ARI,ARI,GB,25,36,279,2,0,6,-43,1,1,312,99,13,1.0358332606710152,4.730957395890179,0,0.8942307692307693,6,26,0,0,0,2,-1.6910157848033123,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,19.76,19.76,46,-4
7,Spencer Rattler,23.2,41,00-0039376,S.Rattler,QB,QB,2025,REG,2025_07_NO_CHI,NO,CHI,20,32,233,2,3,4,-24,1,1,386,69,9,-12.238946060688937,0.39530425302443967,0,0.6036269430051814,2,12,0,0,0,1,1.558918301248923,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,10.52,10.52,35,-12
7,Cam Ward,22.4,41,00-0040676,C.Ward,QB,QB,2025,REG,2025_07_NE_TEN,TEN,NE,25,34,255,1,1,5,-39,1,1,226,132,14,-11.742684764254212,6.665890011936426,0,1.1283185840707965,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,10.200000000000001,10.200000000000001,29.545454545454547,-18
7,Baker Mayfield,18.3,59,00-0034855,B.Mayfield,QB,QB,2025,REG,2025_07_TB_DET,TB,DET,28,50,228,1,1,4,-18,1,0,478,107,11,-25.048290733687832,-9.447585046291351,0,0.4769874476987448,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.120000000000001,11.120000000000001,27.27272727272727,-15
7,Tyrod Taylor,11.4,29,00-0028118,T.Taylor,QB,QB,2025,REG,2025_07_CAR_NYJ,NYJ,CAR,10,22,126,0,2,3,-12,0,0,280,33,6,-4.2649520011409265,-8.843950182199478,0,0.45,3,11,0,0,0,0,-1.3239179755568582,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,2.14,2.14,31.57894736842105,-7
7,Justin Fields,10.1,20,00-0036945,J.Fields,QB,QB,2025,REG,2025_07_CAR_NYJ,NYJ,CAR,6,12,46,0,0,3,-21,0,0,87,31,2,-9.234413881145883,-15.384784069928257,0,0.5287356321839081,4,22,0,0,0,2,0.6859810619498603,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,4.04,4.04,31.57894736842105,-7
7,Trevor Lawrence,9.3,60,00-0036971,T.Lawrence,QB,QB,2025,REG,2025_07_LA_JAX,JAX,LA,23,48,296,1,0,7,-32,0,0,522,82,14,-13.934148005980758,-12.520551681518555,0,0.5670498084291188,2,18,0,0,0,1,-1.661429207015317,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,17.64,17.64,16.666666666666664,-28
7,Geno Smith,6.1,20,00-0030565,G.Smith,QB,QB,2025,REG,2025_07_LV_KC,LV,KC,10,16,67,0,0,1,-5,0,0,50,66,2,-9.709725162945688,-7.966534495353699,0,1.34,2,1,0,1,0,1,-2.252616052981466,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,2.7800000000000002,2.7800000000000002,0,-31
7,Tua Tagovailoa,4.2,30,00-0036212,T.Tagovailoa,QB,QB,2025,REG,2025_07_MIA_CLE,MIA,CLE,12,23,100,0,3,2,-13,0,0,158,58,5,-23.489218928981693,-12.486346607858485,0,0.6329113924050633,3,6,0,2,0,2,-3.4081611649156947,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1.4,-1.4,16.216216216216218,-25
