"play_descripton","set","Date","Time","Site","Attendance","url","timeout","prev_home_score","prev_visiting_score","next_home_score","next_visiting_score","losing_team","set_winner","losing_team_wins"
"Timeout NYU.",1,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,22,22,23,22,"visiting","visiting",TRUE
"Timeout NYU.",1,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,23,24,23,25,"home","visiting",FALSE
"Timeout Vassar College.",2,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,9,3,10,3,"visiting","home",FALSE
"Timeout NYU.",3,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,15,19,16,19,"home","home",TRUE
"Timeout NYU.",3,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,16,21,17,21,"home","home",TRUE
"Timeout Vassar College.",3,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,21,22,22,22,"home","home",TRUE
"Timeout Vassar College.",3,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,25,24,26,24,"visiting","home",FALSE
"Timeout NYU.",4,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,8,13,8,14,"home","home",TRUE
"Timeout NYU.",4,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,13,18,14,18,"home","home",TRUE
"Timeout Vassar College.",4,"2013-09-07","15:30:00","Poughkeepsie, NY (AFC)

",55,"https://www.vassarathletics.com/boxscore.aspx?id=5352&path=wvball",TRUE,19,19,20,19,"visiting","home",FALSE
"Timeout Vassar College.",1,"2013-09-11","19:00:00","Poughkeepsie, NY (Kenyon Hall)

",87,"https://www.vassarathletics.com/boxscore.aspx?id=5053&path=wvball",TRUE,12,6,13,6,"visiting","home",FALSE
"Timeout Vassar College.",1,"2013-09-11","19:00:00","Poughkeepsie, NY (Kenyon Hall)

",87,"https://www.vassarathletics.com/boxscore.aspx?id=5053&path=wvball",TRUE,22,13,23,13,"visiting","home",FALSE
"Timeout Vassar College.",2,"2013-09-11","19:00:00","Poughkeepsie, NY (Kenyon Hall)

",87,"https://www.vassarathletics.com/boxscore.aspx?id=5053&path=wvball",TRUE,11,5,12,5,"visiting","home",FALSE
"Timeout Williams College.",3,"2013-09-11","19:00:00","Poughkeepsie, NY (Kenyon Hall)

",87,"https://www.vassarathletics.com/boxscore.aspx?id=5053&path=wvball",TRUE,0,5,1,5,"home","visiting",FALSE
"Timeout Vassar College.",3,"2013-09-11","19:00:00","Poughkeepsie, NY (Kenyon Hall)

",87,"https://www.vassarathletics.com/boxscore.aspx?id=5053&path=wvball",TRUE,20,23,20,24,"home","visiting",FALSE
"Timeout Vassar College.",4,"2013-09-11","19:00:00","Poughkeepsie, NY (Kenyon Hall)

",87,"https://www.vassarathletics.com/boxscore.aspx?id=5053&path=wvball",TRUE,14,7,15,7,"visiting","home",FALSE
"Timeout Williams College.",4,"2013-09-11","19:00:00","Poughkeepsie, NY (Kenyon Hall)

",87,"https://www.vassarathletics.com/boxscore.aspx?id=5053&path=wvball",TRUE,19,15,20,15,"visiting","home",FALSE
"Timeout VASSAR.",1,"2013-09-15","10:00:00","Swarthmore, Pa. (Tarble Pavilion)

",47,"https://www.vassarathletics.com/boxscore.aspx?id=5054&path=wvball",TRUE,4,10,4,11,"home","visiting",FALSE
"Timeout VASSAR.",1,"2013-09-15","10:00:00","Swarthmore, Pa. (Tarble Pavilion)

",47,"https://www.vassarathletics.com/boxscore.aspx?id=5054&path=wvball",TRUE,7,18,7,19,"home","visiting",FALSE
"Timeout Swarthmore.",2,"2013-09-15","10:00:00","Swarthmore, Pa. (Tarble Pavilion)

",47,"https://www.vassarathletics.com/boxscore.aspx?id=5054&path=wvball",TRUE,10,6,11,6,"visiting","home",FALSE
"Timeout VASSAR.",2,"2013-09-15","10:00:00","Swarthmore, Pa. (Tarble Pavilion)

",47,"https://www.vassarathletics.com/boxscore.aspx?id=5054&path=wvball",TRUE,18,16,19,16,"visiting","home",FALSE
