id,winner,card
9367,FALSE,Princess
9367,FALSE,Barbarians
9367,FALSE,Royal Giant
9367,FALSE,Wizard
9356,TRUE,Skeleton Army
9356,TRUE,Minion Horde
9356,TRUE,Fire Spirits
9356,TRUE,Ram Rider
9356,TRUE,Princess
9356,TRUE,Barbarians
9356,TRUE,Royal Giant
9356,TRUE,Wizard
9567,TRUE,Arrows
9567,TRUE,Valkyrie
9567,TRUE,Inferno Tower
9567,TRUE,Princess
9567,TRUE,The Log
9567,TRUE,Goblin Barrel
9567,TRUE,Goblin Gang
9567,TRUE,Rocket
6316,FALSE,X-Bow
6316,FALSE,Balloon
6316,FALSE,Wizard
6316,FALSE,Witch
6316,FALSE,Prince
6316,FALSE,P.E.K.K.A
6316,FALSE,Clone
6316,FALSE,Baby Dragon
9938,FALSE,Executioner
9938,FALSE,Inferno Dragon
9938,FALSE,Fireball
9938,FALSE,Royal Giant
9938,FALSE,The Log
9938,FALSE,Minions
9938,FALSE,Archers
9938,FALSE,Valkyrie
8633,TRUE,Skeleton Army
8633,TRUE,Barbarian Barrel
8633,TRUE,Baby Dragon
8633,TRUE,Witch
8633,TRUE,Mega Knight
8633,TRUE,Poison
8633,TRUE,Miner
8633,TRUE,Bats
6403,FALSE,Tesla
6403,FALSE,Musketeer
6403,FALSE,Wizard
6403,FALSE,Elixir Collector
6403,FALSE,Rage
6403,FALSE,Prince
6403,FALSE,Fire Spirits
6403,FALSE,Sparky
9395,FALSE,Goblin Barrel
9395,FALSE,Witch
9395,FALSE,Hunter
9395,FALSE,Zap
9395,FALSE,Princess
9395,FALSE,Fisherman
9395,FALSE,Prince
9395,FALSE,Valkyrie
5204,FALSE,Rocket
5204,FALSE,Miner
5204,FALSE,Baby Dragon
5204,FALSE,Arrows
5204,FALSE,Valkyrie
5204,FALSE,Bomb Tower
5204,FALSE,Musketeer
5204,FALSE,Ice Wizard
10225,TRUE,Bats
10225,TRUE,Hog Rider
10225,TRUE,Inferno Tower
10225,TRUE,Guards
10225,TRUE,The Log
10225,TRUE,Wizard
10225,TRUE,Zap
10225,TRUE,Rage
2873,TRUE,Mega Minion
2873,TRUE,Bandit
2873,TRUE,P.E.K.K.A
2873,TRUE,Dark Prince
2873,TRUE,Hog Rider
2873,TRUE,Electro Wizard
2873,TRUE,Poison
2873,TRUE,Zap
10527,FALSE,Zap
10527,FALSE,Executioner
10527,FALSE,Miner
10527,FALSE,Mega Minion
10527,FALSE,P.E.K.K.A
10527,FALSE,Elixir Collector
10527,FALSE,Lumberjack
10527,FALSE,Ice Wizard
7535,TRUE,Rage
7535,TRUE,Bandit
7535,TRUE,Magic Archer
7535,TRUE,Electro Wizard
7535,TRUE,Elixir Collector
7535,TRUE,Royal Ghost
7535,TRUE,Mega Knight
7535,TRUE,Mirror
6428,FALSE,Prince
6428,FALSE,Mega Knight
6428,FALSE,Witch
6428,FALSE,Poison
6428,FALSE,Inferno Tower
6428,FALSE,Golem
6428,FALSE,Skeleton Army
6428,FALSE,Wizard
2862,TRUE,Balloon
2862,TRUE,Bats
2862,TRUE,Wizard
2862,TRUE,The Log
2862,TRUE,Freeze
2862,TRUE,Rage
2862,TRUE,Skeleton Army
2862,TRUE,Giant Skeleton
8138,FALSE,Skeleton Army
8138,FALSE,Goblin Gang
8138,FALSE,The Log
8138,FALSE,Goblin Barrel
8138,FALSE,Wizard
8138,FALSE,Valkyrie
8138,FALSE,Baby Dragon
8138,FALSE,Inferno Dragon
537,FALSE,P.E.K.K.A
537,FALSE,Lumberjack
537,FALSE,Arrows
537,FALSE,Baby Dragon
537,FALSE,Minions
537,FALSE,Valkyrie
537,FALSE,Mega Knight
537,FALSE,Witch
7375,FALSE,Giant Skeleton
7375,FALSE,Inferno Tower
7375,FALSE,Lumberjack
7375,FALSE,Inferno Dragon
7375,FALSE,Arrows
7375,FALSE,Barbarian Barrel
7375,FALSE,Baby Dragon
7375,FALSE,Goblin Gang
7495,FALSE,Poison
7495,FALSE,Ram Rider
7495,FALSE,Zap
7495,FALSE,Skeleton Army
7495,FALSE,Barbarian Barrel
7495,FALSE,Magic Archer
7495,FALSE,Bats
7495,FALSE,P.E.K.K.A
7134,FALSE,Witch
7134,FALSE,Arrows
7134,FALSE,Bomb Tower
7134,FALSE,Sparky
7134,FALSE,Archers
7134,FALSE,Knight
7134,FALSE,Electro Wizard
7134,FALSE,Mini P.E.K.K.A
5793,FALSE,Wizard
5793,FALSE,Goblin Barrel
5793,FALSE,Zap
5793,FALSE,Mirror
5793,FALSE,Knight
5793,FALSE,Electro Wizard
5793,FALSE,P.E.K.K.A
5793,FALSE,Fireball
4218,TRUE,Lava Hound
4218,TRUE,Miner
4218,TRUE,Inferno Dragon
4218,TRUE,Baby Dragon
4218,TRUE,Barbarians
4218,TRUE,Tombstone
4218,TRUE,Poison
4218,TRUE,Barbarian Barrel
3732,FALSE,Electro Wizard
3732,FALSE,Lumberjack
3732,FALSE,Princess
3732,FALSE,Skeleton Army
3732,FALSE,Bomber
3732,FALSE,Mega Knight
3732,FALSE,Hog Rider
3732,FALSE,Magic Archer
8986,TRUE,Witch
8986,TRUE,Ice Wizard
8986,TRUE,Mirror
8986,TRUE,Zap
8986,TRUE,Elite Barbarians
8986,TRUE,Skeleton Army
8986,TRUE,Musketeer
8986,TRUE,Dark Prince
6846,FALSE,Ice Golem
6846,FALSE,Archers
6846,FALSE,Tesla
6846,FALSE,Ice Spirit
6846,FALSE,Fireball
6846,FALSE,Skeletons
6846,FALSE,X-Bow
6846,FALSE,Mini P.E.K.K.A
2820,FALSE,Electro Wizard
2820,FALSE,Princess
2820,FALSE,Valkyrie
2820,FALSE,Barbarian Barrel
2820,FALSE,The Log
2820,FALSE,Wizard
2820,FALSE,P.E.K.K.A
2820,FALSE,Fireball
7700,FALSE,Golem
7700,FALSE,Mini P.E.K.K.A
7700,FALSE,Zap
7700,FALSE,Minions
7700,FALSE,Ice Wizard
7700,FALSE,Poison
7700,FALSE,Night Witch
7700,FALSE,Wizard
7058,FALSE,Graveyard
7058,FALSE,Tombstone
7058,FALSE,Bowler
7058,FALSE,Zap
7058,FALSE,Ice Golem
7058,FALSE,Minions
7058,FALSE,Knight
7058,FALSE,Ice Spirit
4482,FALSE,Miner
4482,FALSE,Goblin Hut
4482,FALSE,Balloon
4482,FALSE,Electro Wizard
4482,FALSE,Baby Dragon
4482,FALSE,Rage
4482,FALSE,Wizard
4482,FALSE,Inferno Dragon
9842,FALSE,Sparky
9842,FALSE,Dark Prince
9842,FALSE,Wizard
9842,FALSE,Prince
9842,FALSE,Zap
9842,FALSE,The Log
9842,FALSE,Ice Wizard
9842,FALSE,Skeleton Army
5009,FALSE,P.E.K.K.A
5009,FALSE,Valkyrie
5009,FALSE,Tornado
5009,FALSE,Zap
5009,FALSE,Hog Rider
5009,FALSE,Lightning
5009,FALSE,Executioner
5009,FALSE,Bats
7537,TRUE,Witch
7537,TRUE,Valkyrie
7537,TRUE,Royal Giant
7537,TRUE,Zap
7537,TRUE,Musketeer
7537,TRUE,Royal Hogs
7537,TRUE,The Log
7537,TRUE,Skeleton Army
8771,TRUE,Mini P.E.K.K.A
8771,TRUE,Skeleton Army
8771,TRUE,Musketeer
8771,TRUE,Goblin Barrel
8771,TRUE,Spear Goblins
8771,TRUE,Valkyrie
8771,TRUE,Wizard
8771,TRUE,Baby Dragon
3526,FALSE,Rocket
3526,FALSE,Giant Skeleton
3526,FALSE,Fire Spirits
3526,FALSE,Guards
3526,FALSE,Electro Wizard
3526,FALSE,Zap
3526,FALSE,Elite Barbarians
3526,FALSE,Poison
1088,TRUE,Prince
1088,TRUE,Mini P.E.K.K.A
1088,TRUE,Miner
1088,TRUE,Electro Wizard
1088,TRUE,Elite Barbarians
1088,TRUE,Fisherman
1088,TRUE,Dark Prince
1088,TRUE,Executioner
5047,FALSE,Valkyrie
5047,FALSE,Dart Goblin
5047,FALSE,Night Witch
5047,FALSE,Prince
5047,FALSE,Lumberjack
5047,FALSE,Baby Dragon
5047,FALSE,P.E.K.K.A
5047,FALSE,Wizard
3026,TRUE,Bandit
3026,TRUE,Wizard
3026,TRUE,Lumberjack
3026,TRUE,Goblin Barrel
3026,TRUE,Minion Horde
3026,TRUE,Mega Knight
3026,TRUE,Heal
3026,TRUE,Ice Wizard
10140,TRUE,Royal Giant
10140,TRUE,Fireball
10140,TRUE,Zap
10140,TRUE,Goblin Barrel
10140,TRUE,Barbarians
10140,TRUE,Minions
10140,TRUE,Wizard
10140,TRUE,Bomb Tower
10221,FALSE,Prince
10221,FALSE,Wizard
10221,FALSE,Inferno Dragon
10221,FALSE,Elite Barbarians
10221,FALSE,Mega Knight
10221,FALSE,Poison
10221,FALSE,Zap
10221,FALSE,Electro Wizard
1055,FALSE,Magic Archer
1055,FALSE,Skeleton Army
1055,FALSE,Wizard
1055,FALSE,Bowler
1055,FALSE,Witch
1055,FALSE,Dark Prince
1055,FALSE,Balloon
1055,FALSE,Baby Dragon
356,TRUE,Fireball
356,TRUE,Goblin Barrel
356,TRUE,Princess
356,TRUE,Inferno Tower
356,TRUE,Knight
356,TRUE,Goblin Gang
356,TRUE,The Log
356,TRUE,Hog Rider
2437,TRUE,Minion Horde
2437,TRUE,Fireball
2437,TRUE,Giant Skeleton
2437,TRUE,Hog Rider
2437,TRUE,Witch
2437,TRUE,Mini P.E.K.K.A
2437,TRUE,Sparky
2437,TRUE,Wizard
8326,FALSE,Mega Knight
8326,FALSE,Minion Horde
8326,FALSE,Elite Barbarians
8326,FALSE,Fire Spirits
8326,FALSE,Rage
8326,FALSE,Wizard
8326,FALSE,Bomber
8326,FALSE,Rocket
6531,FALSE,Bats
6531,FALSE,Zap
6531,FALSE,Wizard
6531,FALSE,Baby Dragon
6531,FALSE,Goblin Barrel
6531,FALSE,Ice Wizard
6531,FALSE,The Log
6531,FALSE,Mega Knight
7216,FALSE,Mega Knight
7216,FALSE,Ice Wizard
7216,FALSE,Witch
7216,FALSE,Baby Dragon
7216,FALSE,Zap
7216,FALSE,Earthquake
7216,FALSE,Valkyrie
7216,FALSE,Goblin Barrel
1397,TRUE,Giant Skeleton
1397,TRUE,Mini P.E.K.K.A
1397,TRUE,Hog Rider
1397,TRUE,Skeleton Army
1397,TRUE,Baby Dragon
1397,TRUE,Hunter
1397,TRUE,Fireball
1397,TRUE,Prince
4303,FALSE,Rocket
4303,FALSE,Giant Skeleton
4303,FALSE,Fire Spirits
4303,FALSE,Witch
4303,FALSE,Rascals
4303,FALSE,Zap
4303,FALSE,Valkyrie
4303,FALSE,Hog Rider
7707,FALSE,Lava Hound
7707,FALSE,Mega Minion
7707,FALSE,Baby Dragon
7707,FALSE,Zap
7707,FALSE,Fireball
7707,FALSE,Balloon
7707,FALSE,Goblin Cage
7707,FALSE,Guards
4824,TRUE,Royal Giant
4824,TRUE,Bowler
4824,TRUE,Furnace
4824,TRUE,Arrows
4824,TRUE,Zap
4824,TRUE,Musketeer
4824,TRUE,Mega Minion
4824,TRUE,Mini P.E.K.K.A
4670,TRUE,Baby Dragon
4670,TRUE,Tornado
4670,TRUE,Hog Rider
4670,TRUE,Wall Breakers
4670,TRUE,Fireball
4670,TRUE,Goblin Barrel
4670,TRUE,Skeleton Army
4670,TRUE,Prince
6658,TRUE,Goblin Barrel
6658,TRUE,Battle Ram
6658,TRUE,Skeleton Army
6658,TRUE,Minion Horde
6658,TRUE,Mega Knight
6658,TRUE,Witch
6658,TRUE,Valkyrie
6658,TRUE,Wizard
5014,FALSE,Tornado
5014,FALSE,Fireball
5014,FALSE,Ram Rider
5014,FALSE,Sparky
5014,FALSE,Executioner
5014,FALSE,Wizard
5014,FALSE,Mega Knight
5014,FALSE,Minion Horde
5553,FALSE,Lumberjack
5553,FALSE,Ice Wizard
5553,FALSE,Magic Archer
5553,FALSE,Balloon
5553,FALSE,The Log
5553,FALSE,Inferno Dragon
5553,FALSE,Mega Knight
5553,FALSE,Skeleton Army
3285,FALSE,Lumberjack
3285,FALSE,Ice Wizard
3285,FALSE,Magic Archer
3285,FALSE,Balloon
3285,FALSE,The Log
3285,FALSE,Inferno Dragon
3285,FALSE,Mega Knight
3285,FALSE,Skeleton Army
2750,FALSE,Miner
2750,FALSE,Goblin Gang
2750,FALSE,Guards
2750,FALSE,Tesla
2750,FALSE,Poison
2750,FALSE,Valkyrie
2750,FALSE,Bats
2750,FALSE,Zap
6472,FALSE,Minion Horde
6472,FALSE,Fireball
6472,FALSE,Goblin Gang
6472,FALSE,Skeleton Army
6472,FALSE,Wizard
6472,FALSE,Giant
6472,FALSE,Rage
6472,FALSE,Zap
5864,FALSE,Lava Hound
5864,FALSE,Balloon
5864,FALSE,Mega Minion
5864,FALSE,Tombstone
5864,FALSE,Zap
5864,FALSE,Fireball
5864,FALSE,Barbarians
5864,FALSE,Baby Dragon
6637,FALSE,Baby Dragon
6637,FALSE,Skeleton Army
6637,FALSE,The Log
6637,FALSE,Valkyrie
6637,FALSE,Inferno Dragon
6637,FALSE,Mini P.E.K.K.A
6637,FALSE,Rage
6637,FALSE,Clone
6700,FALSE,Bowler
6700,FALSE,Baby Dragon
6700,FALSE,Night Witch
6700,FALSE,Dart Goblin
6700,FALSE,Giant
6700,FALSE,Zap
6700,FALSE,The Log
6700,FALSE,Ice Wizard
10498,TRUE,Princess
10498,TRUE,Mirror
10498,TRUE,Baby Dragon
10498,TRUE,Minion Horde
10498,TRUE,Wizard
10498,TRUE,Valkyrie
10498,TRUE,Skeleton Army
10498,TRUE,Fireball
9910,TRUE,Mini P.E.K.K.A
9910,TRUE,Wizard
9910,TRUE,Dart Goblin
9910,TRUE,Royal Hogs
9910,TRUE,Zappies
9910,TRUE,Flying Machine
9910,TRUE,Battle Ram
9910,TRUE,Furnace
9572,TRUE,Electro Wizard
9572,TRUE,Mini P.E.K.K.A
9572,TRUE,Freeze
9572,TRUE,Executioner
9572,TRUE,Giant Skeleton
9572,TRUE,Hog Rider
9572,TRUE,Arrows
9572,TRUE,Witch
8024,FALSE,Witch
8024,FALSE,Bats
8024,FALSE,Wizard
8024,FALSE,Mega Knight
8024,FALSE,Freeze
8024,FALSE,Barbarian Barrel
8024,FALSE,Arrows
8024,FALSE,Valkyrie
3103,FALSE,Giant
3103,FALSE,Witch
3103,FALSE,Bandit
3103,FALSE,Electro Wizard
3103,FALSE,Zap
3103,FALSE,Minions
3103,FALSE,Tombstone
3103,FALSE,Battle Ram
4840,FALSE,Valkyrie
4840,FALSE,Baby Dragon
4840,FALSE,X-Bow
4840,FALSE,P.E.K.K.A
4840,FALSE,Prince
4840,FALSE,Wizard
4840,FALSE,Mirror
4840,FALSE,Rocket
2056,FALSE,X-Bow
2056,FALSE,Goblin Barrel
2056,FALSE,Skeleton Army
2056,FALSE,Archers
2056,FALSE,Mega Knight
2056,FALSE,Princess
2056,FALSE,Skeletons
2056,FALSE,Valkyrie
8275,TRUE,Valkyrie
8275,TRUE,Hog Rider
8275,TRUE,Barbarians
8275,TRUE,Arrows
8275,TRUE,Zap
8275,TRUE,Minion Horde
8275,TRUE,Musketeer
8275,TRUE,Prince
6761,TRUE,P.E.K.K.A
6761,TRUE,Cannon Cart
6761,TRUE,Executioner
6761,TRUE,Guards
6761,TRUE,Tornado
6761,TRUE,Hog Rider
6761,TRUE,Minions
6761,TRUE,Zap
9261,TRUE,Archers
9261,TRUE,X-Bow
9261,TRUE,Rocket
9261,TRUE,Tesla
9261,TRUE,Ice Golem
9261,TRUE,The Log
9261,TRUE,Skeletons
9261,TRUE,Ice Spirit
4220,FALSE,Prince
4220,FALSE,Electro Wizard
4220,FALSE,Executioner
4220,FALSE,Skeleton Army
4220,FALSE,Arrows
4220,FALSE,Barbarian Barrel
4220,FALSE,Goblin Barrel
4220,FALSE,P.E.K.K.A
10310,TRUE,Bomber
10310,TRUE,Executioner
10310,TRUE,Minion Horde
10310,TRUE,Bomb Tower
10310,TRUE,Lava Hound
10310,TRUE,Bats
10310,TRUE,Valkyrie
10310,TRUE,Royal Hogs
10057,FALSE,Inferno Dragon
10057,FALSE,Skeleton Barrel
10057,FALSE,Goblin Gang
10057,FALSE,Bats
10057,FALSE,Spear Goblins
10057,FALSE,Zap
10057,FALSE,Miner
10057,FALSE,Mega Knight
9759,FALSE,Inferno Dragon
9759,FALSE,Skeleton Barrel
9759,FALSE,Goblin Gang
9759,FALSE,Bats
9759,FALSE,Spear Goblins
9759,FALSE,Zap
9759,FALSE,Miner
9759,FALSE,Mega Knight
2955,FALSE,Magic Archer
2955,FALSE,Lumberjack
2955,FALSE,Zap
2955,FALSE,Princess
2955,FALSE,Prince
2955,FALSE,Dark Prince
2955,FALSE,Inferno Dragon
2955,FALSE,Valkyrie
7458,FALSE,Valkyrie
7458,FALSE,Wizard
7458,FALSE,Zap
7458,FALSE,Minion Horde
7458,FALSE,Hog Rider
7458,FALSE,Arrows
7458,FALSE,Witch
7458,FALSE,Fire Spirits
6736,FALSE,Minions
6736,FALSE,Mini P.E.K.K.A
6736,FALSE,Fireball
6736,FALSE,Zap
6736,FALSE,Goblin Cage
6736,FALSE,Miner
6736,FALSE,Giant
6736,FALSE,Witch
1260,TRUE,The Log
1260,TRUE,Valkyrie
1260,TRUE,Ice Spirit
1260,TRUE,Arrows
1260,TRUE,Fireball
1260,TRUE,Hog Rider
1260,TRUE,Witch
1260,TRUE,Ice Wizard
9316,TRUE,Bomber
9316,TRUE,Ice Wizard
9316,TRUE,Arrows
9316,TRUE,Sparky
9316,TRUE,Skeleton Barrel
9316,TRUE,Musketeer
9316,TRUE,Minion Horde
9316,TRUE,Hog Rider
6905,FALSE,Tesla
6905,FALSE,Rage
6905,FALSE,Wizard
6905,FALSE,Balloon
6905,FALSE,Goblin Gang
6905,FALSE,Fireball
6905,FALSE,Valkyrie
6905,FALSE,Electro Wizard
5676,TRUE,Prince
5676,TRUE,Goblin Gang
5676,TRUE,Fire Spirits
5676,TRUE,Princess
5676,TRUE,Zap
5676,TRUE,Rascals
5676,TRUE,Inferno Tower
5676,TRUE,Hog Rider
3800,FALSE,Giant Snowball
3800,FALSE,Baby Dragon
3800,FALSE,Prince
3800,FALSE,Balloon
3800,FALSE,Wizard
3800,FALSE,Dark Prince
3800,FALSE,Witch
3800,FALSE,Hog Rider
7154,FALSE,Inferno Dragon
7154,FALSE,Hog Rider
7154,FALSE,Wizard
7154,FALSE,Arrows
7154,FALSE,Valkyrie
7154,FALSE,Mega Knight
7154,FALSE,Fireball
7154,FALSE,Night Witch
1765,FALSE,Tornado
1765,FALSE,Inferno Dragon
1765,FALSE,Mega Knight
1765,FALSE,Princess
1765,FALSE,Goblin Barrel
1765,FALSE,Goblin Gang
1765,FALSE,Valkyrie
1765,FALSE,Zap
1351,FALSE,Minions
1351,FALSE,Hog Rider
1351,FALSE,Balloon
1351,FALSE,Zap
1351,FALSE,Rocket
1351,FALSE,Goblin Gang
1351,FALSE,Mirror
1351,FALSE,Freeze
9311,TRUE,Bandit
9311,TRUE,P.E.K.K.A
9311,TRUE,Electro Wizard
9311,TRUE,Wizard
9311,TRUE,Valkyrie
9311,TRUE,Fireball
9311,TRUE,Dart Goblin
9311,TRUE,Zap
7785,FALSE,Bandit
7785,FALSE,P.E.K.K.A
7785,FALSE,Electro Wizard
7785,FALSE,Wizard
7785,FALSE,Valkyrie
7785,FALSE,Fireball
7785,FALSE,Dart Goblin
7785,FALSE,Zap
3724,FALSE,Miner
3724,FALSE,Minion Horde
3724,FALSE,Royal Hogs
3724,FALSE,Bomber
3724,FALSE,Wizard
3724,FALSE,Bandit
3724,FALSE,Bats
3724,FALSE,Skeleton Army
6400,FALSE,Princess
6400,FALSE,Goblin Gang
6400,FALSE,Skeleton Army
6400,FALSE,Zap
6400,FALSE,Fireball
6400,FALSE,Mega Knight
6400,FALSE,Inferno Dragon
6400,FALSE,Tornado
9423,FALSE,Goblin Barrel
9423,FALSE,Zap
9423,FALSE,Skeleton Army
9423,FALSE,Minion Horde
9423,FALSE,Prince
9423,FALSE,Mega Knight
9423,FALSE,Hog Rider
9423,FALSE,Archers
2806,TRUE,Bandit
2806,TRUE,Lightning
2806,TRUE,Inferno Dragon
2806,TRUE,Mega Knight
2806,TRUE,Zap
2806,TRUE,Bats
2806,TRUE,Hog Rider
2806,TRUE,Skeletons
1950,TRUE,Bandit
1950,TRUE,Lightning
1950,TRUE,Inferno Dragon
1950,TRUE,Mega Knight
1950,TRUE,Zap
1950,TRUE,Bats
1950,TRUE,Hog Rider
1950,TRUE,Skeletons
727,TRUE,Inferno Dragon
727,TRUE,Freeze
727,TRUE,Fireball
727,TRUE,Ice Golem
727,TRUE,Elite Barbarians
727,TRUE,Executioner
727,TRUE,Electro Wizard
727,TRUE,The Log
1138,TRUE,Ice Spirit
1138,TRUE,Goblins
1138,TRUE,Tesla
1138,TRUE,Knight
1138,TRUE,Musketeer
1138,TRUE,Hog Rider
1138,TRUE,Fireball
1138,TRUE,Zap
9195,TRUE,Knight
9195,TRUE,Valkyrie
9195,TRUE,Zap
9195,TRUE,Prince
9195,TRUE,Hog Rider
9195,TRUE,Executioner
9195,TRUE,Tesla
9195,TRUE,Goblin Gang
6432,FALSE,Knight
6432,FALSE,Valkyrie
6432,FALSE,Zap
6432,FALSE,Prince
6432,FALSE,Hog Rider
6432,FALSE,Executioner
6432,FALSE,Tesla
6432,FALSE,Goblin Gang
9757,TRUE,Elite Barbarians
9757,TRUE,Royal Hogs
9757,TRUE,Arrows
9757,TRUE,Wizard
9757,TRUE,Guards
9757,TRUE,Valkyrie
9757,TRUE,Musketeer
9757,TRUE,Lumberjack
2429,TRUE,Valkyrie
2429,TRUE,Wizard
2429,TRUE,Witch
2429,TRUE,Minion Horde
2429,TRUE,Guards
2429,TRUE,Goblin Barrel
2429,TRUE,Tornado
2429,TRUE,Poison
1376,TRUE,Knight
1376,TRUE,Mini P.E.K.K.A
1376,TRUE,Elite Barbarians
1376,TRUE,Baby Dragon
1376,TRUE,Valkyrie
1376,TRUE,Royal Ghost
1376,TRUE,Minion Horde
1376,TRUE,Inferno Dragon
7139,FALSE,Baby Dragon
7139,FALSE,Valkyrie
7139,FALSE,Dark Prince
7139,FALSE,Witch
7139,FALSE,Clone
7139,FALSE,Mirror
7139,FALSE,Barbarian Barrel
7139,FALSE,Mega Knight
8779,TRUE,Knight
8779,TRUE,Arrows
8779,TRUE,Goblin Barrel
8779,TRUE,Inferno Tower
8779,TRUE,Poison
8779,TRUE,Baby Dragon
8779,TRUE,Minion Horde
8779,TRUE,Fire Spirits
3441,TRUE,Valkyrie
3441,TRUE,Minions
3441,TRUE,Night Witch
3441,TRUE,Lumberjack
3441,TRUE,Fireball
3441,TRUE,Golem
3441,TRUE,Inferno Tower
3441,TRUE,Baby Dragon
3940,FALSE,Giant
3940,FALSE,Mega Minion
3940,FALSE,Executioner
3940,FALSE,Mirror
3940,FALSE,Zap
3940,FALSE,Mini P.E.K.K.A
3940,FALSE,Elite Barbarians
3940,FALSE,Fireball
3971,FALSE,Bandit
3971,FALSE,Wizard
3971,FALSE,Inferno Dragon
3971,FALSE,Fireball
3971,FALSE,Barbarian Barrel
3971,FALSE,Skeleton Army
3971,FALSE,Princess
3971,FALSE,Mega Knight
8342,FALSE,Prince
8342,FALSE,Freeze
8342,FALSE,Wizard
8342,FALSE,Hog Rider
8342,FALSE,Mini P.E.K.K.A
8342,FALSE,Arrows
8342,FALSE,Archers
8342,FALSE,Minion Horde
6014,FALSE,Ice Golem
6014,FALSE,Hog Rider
6014,FALSE,Musketeer
6014,FALSE,Fireball
6014,FALSE,Ice Spirit
6014,FALSE,Skeletons
6014,FALSE,Cannon
6014,FALSE,The Log
2783,TRUE,Mini P.E.K.K.A
2783,TRUE,Valkyrie
2783,TRUE,Lumberjack
2783,TRUE,Poison
2783,TRUE,Wizard
2783,TRUE,Balloon
2783,TRUE,Royal Giant
2783,TRUE,Skeleton Army
3712,FALSE,Magic Archer
3712,FALSE,Minions
3712,FALSE,Dark Prince
3712,FALSE,Ram Rider
3712,FALSE,Fireball
3712,FALSE,Tombstone
3712,FALSE,Archers
3712,FALSE,Fire Spirits
119,TRUE,Hog Rider
119,TRUE,Cannon
119,TRUE,Zap
119,TRUE,Musketeer
119,TRUE,Guards
119,TRUE,Ice Spirit
119,TRUE,Ice Golem
119,TRUE,Fireball
5245,FALSE,Battle Ram
5245,FALSE,Witch
5245,FALSE,Inferno Dragon
5245,FALSE,Ice Wizard
5245,FALSE,Hog Rider
5245,FALSE,Bandit
5245,FALSE,Miner
5245,FALSE,Valkyrie
5194,FALSE,Fisherman
5194,FALSE,Knight
5194,FALSE,Mega Minion
5194,FALSE,Lumberjack
5194,FALSE,Arrows
5194,FALSE,Golem
5194,FALSE,Witch
5194,FALSE,Elixir Collector
9899,FALSE,Electro Wizard
9899,FALSE,Cannon Cart
9899,FALSE,Baby Dragon
9899,FALSE,Lightning
9899,FALSE,Goblin Hut
9899,FALSE,Furnace
9899,FALSE,P.E.K.K.A
9899,FALSE,Barbarian Barrel
9817,TRUE,Electro Wizard
9817,TRUE,Cannon Cart
9817,TRUE,Baby Dragon
9817,TRUE,Lightning
9817,TRUE,Goblin Hut
9817,TRUE,Furnace
9817,TRUE,P.E.K.K.A
9817,TRUE,Barbarian Barrel
10388,FALSE,Witch
10388,FALSE,Balloon
10388,FALSE,Minion Horde
10388,FALSE,Arrows
10388,FALSE,Rage
10388,FALSE,Skeleton Army
10388,FALSE,Lumberjack
10388,FALSE,Lava Hound
1111,TRUE,Prince
1111,TRUE,Wizard
1111,TRUE,Bandit
1111,TRUE,Mega Knight
1111,TRUE,Fire Spirits
1111,TRUE,Bomber
1111,TRUE,Fireball
1111,TRUE,Ice Wizard
5558,TRUE,Royal Ghost
5558,TRUE,Inferno Dragon
5558,TRUE,Mega Knight
5558,TRUE,Tornado
5558,TRUE,Electro Wizard
5558,TRUE,Wizard
5558,TRUE,Lumberjack
5558,TRUE,Zap
9629,FALSE,Royal Giant
9629,FALSE,Mini P.E.K.K.A
9629,FALSE,Executioner
9629,FALSE,Guards
9629,FALSE,Zap
9629,FALSE,Lightning
9629,FALSE,Mega Minion
9629,FALSE,The Log
6420,TRUE,P.E.K.K.A
6420,TRUE,Knight
6420,TRUE,Barbarian Barrel
6420,TRUE,Arrows
6420,TRUE,Goblin Barrel
6420,TRUE,Mini P.E.K.K.A
6420,TRUE,Spear Goblins
6420,TRUE,Princess
8883,TRUE,Baby Dragon
8883,TRUE,Elite Barbarians
8883,TRUE,Wizard
8883,TRUE,Balloon
8883,TRUE,Royal Hogs
8883,TRUE,Ice Wizard
8883,TRUE,Miner
8883,TRUE,Skeleton Army
714,FALSE,Mega Knight
714,FALSE,Bandit
714,FALSE,Lumberjack
714,FALSE,The Log
714,FALSE,Inferno Dragon
714,FALSE,Fisherman
714,FALSE,Dart Goblin
714,FALSE,Rage
252,TRUE,Hog Rider
252,TRUE,The Log
252,TRUE,Tombstone
252,TRUE,Electro Wizard
252,TRUE,Wizard
252,TRUE,Bats
252,TRUE,Valkyrie
252,TRUE,Goblin Barrel
2994,TRUE,Lava Hound
2994,TRUE,Valkyrie
2994,TRUE,Inferno Tower
2994,TRUE,Zap
2994,TRUE,Mega Minion
2994,TRUE,Balloon
2994,TRUE,Lightning
2994,TRUE,Baby Dragon
10000,TRUE,Wizard
10000,TRUE,Witch
10000,TRUE,Lightning
10000,TRUE,Knight
10000,TRUE,Mini P.E.K.K.A
10000,TRUE,The Log
10000,TRUE,Giant
10000,TRUE,Fireball
7166,FALSE,P.E.K.K.A
7166,FALSE,Valkyrie
7166,FALSE,Archers
7166,FALSE,Fireball
7166,FALSE,Skeleton Barrel
7166,FALSE,Battle Ram
7166,FALSE,Furnace
7166,FALSE,Zap
3739,TRUE,The Log
