year,institution_name,classification_code,classification_name,total_rev_menwomen,total_exp_menwomen,sports
2015,University of the Pacific,3,NCAA Division I without football,1178285,1178285,Softball
2015,University of the Pacific,3,NCAA Division I without football,1343542,1343542,Swimming
2015,University of the Pacific,3,NCAA Division I without football,1108011,1108011,Tennis
2015,University of the Pacific,3,NCAA Division I without football,20256,20256,"Track and Field, Outdoor"
2015,University of the Pacific,3,NCAA Division I without football,220584,220584,"Track and Field, X-Country"
2015,University of the Pacific,3,NCAA Division I without football,1172494,1172494,Volleyball
2015,University of the Pacific,3,NCAA Division I without football,1177413,1177413,Water Polo
2015,University of the Pacific,3,NCAA Division I without football,115849,115849,Beach Volleyball
2015,Pepperdine University,3,NCAA Division I without football,1492888,1492888,Baseball
2015,Pepperdine University,3,NCAA Division I without football,4473923,4473923,Basketball
2015,Pepperdine University,3,NCAA Division I without football,310612,310612,All Track Combined
2015,Pepperdine University,3,NCAA Division I without football,1598457,1598457,Golf
2015,Pepperdine University,3,NCAA Division I without football,1370368,1370368,Soccer
2015,Pepperdine University,3,NCAA Division I without football,221406,221406,Swimming and Diving
2015,Pepperdine University,3,NCAA Division I without football,1597698,1597698,Tennis
2015,Pepperdine University,3,NCAA Division I without football,2172604,2172604,Volleyball
2015,Pepperdine University,3,NCAA Division I without football,661448,661448,Water Polo
2015,Pepperdine University,3,NCAA Division I without football,755775,755775,Beach Volleyball
2015,San Diego State University,1,NCAA Division I-FBS,1650726,1603500,Baseball
2015,San Diego State University,1,NCAA Division I-FBS,10653257,8055040,Basketball
2015,San Diego State University,1,NCAA Division I-FBS,1288906,1203787,All Track Combined
2015,San Diego State University,1,NCAA Division I-FBS,14253337,14133825,Football
2015,San Diego State University,1,NCAA Division I-FBS,1198467,1094204,Golf
2015,San Diego State University,1,NCAA Division I-FBS,961857,853548,Lacrosse
2015,San Diego State University,1,NCAA Division I-FBS,1657091,1066709,Rowing
2015,San Diego State University,1,NCAA Division I-FBS,1919199,1893199,Soccer
2015,San Diego State University,1,NCAA Division I-FBS,1010659,1093085,Softball
2015,San Diego State University,1,NCAA Division I-FBS,872288,995352,Swimming and Diving
2015,San Diego State University,1,NCAA Division I-FBS,744355,1030926,Tennis
2015,San Diego State University,1,NCAA Division I-FBS,943696,1191643,Volleyball
2015,San Diego State University,1,NCAA Division I-FBS,747472,583658,Water Polo
2015,University of San Diego,2,NCAA Division I-FCS,1460259,1460259,Baseball
2015,University of San Diego,2,NCAA Division I-FCS,4328393,4328393,Basketball
2015,University of San Diego,2,NCAA Division I-FCS,1304924,1304924,Football
2015,University of San Diego,2,NCAA Division I-FCS,599192,599192,Golf
2015,University of San Diego,2,NCAA Division I-FCS,1117428,1117428,Rowing
2015,University of San Diego,2,NCAA Division I-FCS,2169901,2169901,Soccer
2015,University of San Diego,2,NCAA Division I-FCS,769401,769401,Softball
2015,University of San Diego,2,NCAA Division I-FCS,609685,609685,Swimming and Diving
2015,University of San Diego,2,NCAA Division I-FCS,1238355,1238355,Tennis
2015,University of San Diego,2,NCAA Division I-FCS,125078,125078,"Track and Field, Outdoor"
2015,University of San Diego,2,NCAA Division I-FCS,245817,245817,"Track and Field, X-Country"
2015,University of San Diego,2,NCAA Division I-FCS,1179748,1179748,Volleyball
2015,University of San Francisco,3,NCAA Division I without football,1642689,1642689,Baseball
2015,University of San Francisco,3,NCAA Division I without football,6793329,6793329,Basketball
2015,University of San Francisco,3,NCAA Division I without football,1202493,1202493,All Track Combined
2015,University of San Francisco,3,NCAA Division I without football,1170241,1170241,Golf
2015,University of San Francisco,3,NCAA Division I without football,2538433,2538433,Soccer
2015,University of San Francisco,3,NCAA Division I without football,1294026,1294026,Tennis
2015,University of San Francisco,3,NCAA Division I without football,1263291,1263291,Volleyball
2015,University of San Francisco,3,NCAA Division I without football,27094,27094,Beach Volleyball
2015,San Jose State University,1,NCAA Division I-FBS,956179,956179,Baseball
2015,San Jose State University,1,NCAA Division I-FBS,3322280,3322280,Basketball
2015,San Jose State University,1,NCAA Division I-FBS,8098929,8098929,Football
2015,San Jose State University,1,NCAA Division I-FBS,753598,753598,Golf
2015,San Jose State University,1,NCAA Division I-FBS,725884,725884,Gymnastics
2015,San Jose State University,1,NCAA Division I-FBS,1472802,1472802,Soccer
2015,San Jose State University,1,NCAA Division I-FBS,824938,824938,Softball
2015,San Jose State University,1,NCAA Division I-FBS,732905,732905,Swimming and Diving
2015,San Jose State University,1,NCAA Division I-FBS,418563,418563,Tennis
2015,San Jose State University,1,NCAA Division I-FBS,200751,200751,"Track and Field, Indoor"
2015,San Jose State University,1,NCAA Division I-FBS,200751,200751,"Track and Field, Outdoor"
2015,San Jose State University,1,NCAA Division I-FBS,434116,434116,"Track and Field, X-Country"
2015,San Jose State University,1,NCAA Division I-FBS,755525,755525,Volleyball
2015,San Jose State University,1,NCAA Division I-FBS,713104,713104,Water Polo
2015,San Jose State University,1,NCAA Division I-FBS,13879,13879,Beach Volleyball
2015,Santa Clara University,3,NCAA Division I without football,1469072,1698231,Baseball
2015,Santa Clara University,3,NCAA Division I without football,5728500,5185201,Basketball
2015,Santa Clara University,3,NCAA Division I without football,670077,695451,Golf
2015,Santa Clara University,3,NCAA Division I without football,456101,500138,Rowing
2015,Santa Clara University,3,NCAA Division I without football,2802920,2882674,Soccer
2015,Santa Clara University,3,NCAA Division I without football,560933,560933,Softball
2015,Santa Clara University,3,NCAA Division I without football,890652,942710,Tennis
2015,Santa Clara University,3,NCAA Division I without football,128647,128647,"Track and Field, Outdoor"
2015,Santa Clara University,3,NCAA Division I without football,294557,272458,"Track and Field, X-Country"
2015,Santa Clara University,3,NCAA Division I without football,1130107,1130107,Volleyball
2015,Santa Clara University,3,NCAA Division I without football,429147,431636,Water Polo
2015,Santa Clara University,3,NCAA Division I without football,98470,98470,Beach Volleyball
2015,Saint Mary's College of California,3,NCAA Division I without football,1499751,1499751,Baseball
2015,Saint Mary's College of California,3,NCAA Division I without football,4572392,4572392,Basketball
2015,Saint Mary's College of California,3,NCAA Division I without football,613892,613892,Golf
2015,Saint Mary's College of California,3,NCAA Division I without football,384143,384143,Lacrosse
2015,Saint Mary's College of California,3,NCAA Division I without football,518593,518593,Rowing
2015,Saint Mary's College of California,3,NCAA Division I without football,2145711,2145711,Soccer
2015,Saint Mary's College of California,3,NCAA Division I without football,669833,669833,Softball
2015,Saint Mary's College of California,3,NCAA Division I without football,1026470,1026470,Tennis
2015,Saint Mary's College of California,3,NCAA Division I without football,82588,82588,"Track and Field, Outdoor"
2015,Saint Mary's College of California,3,NCAA Division I without football,319935,319935,"Track and Field, X-Country"
2015,Saint Mary's College of California,3,NCAA Division I without football,1046661,1046661,Volleyball
2015,Saint Mary's College of California,3,NCAA Division I without football,26301,26301,Beach Volleyball
2015,University of Southern California,1,NCAA Division I-FBS,1916385,2022866,Baseball
2015,University of Southern California,1,NCAA Division I-FBS,7657898,8103433,Basketball
2015,University of Southern California,1,NCAA Division I-FBS,51240237,31186065,Football
2015,University of Southern California,1,NCAA Division I-FBS,1512904,1693722,Golf
2015,University of Southern California,1,NCAA Division I-FBS,1491310,1491310,Lacrosse
2015,University of Southern California,1,NCAA Division I-FBS,1918616,1957391,Rowing
2015,University of Southern California,1,NCAA Division I-FBS,1740080,1757361,Soccer
2015,University of Southern California,1,NCAA Division I-FBS,2320881,2681861,Swimming and Diving
2015,University of Southern California,1,NCAA Division I-FBS,1973559,2287050,Tennis
2015,University of Southern California,1,NCAA Division I-FBS,1476260,1498154,"Track and Field, Indoor"
2015,University of Southern California,1,NCAA Division I-FBS,1737808,1763440,"Track and Field, Outdoor"
2015,University of Southern California,1,NCAA Division I-FBS,375791,381665,"Track and Field, X-Country"
2015,University of Southern California,1,NCAA Division I-FBS,2741055,2769362,Volleyball
2015,University of Southern California,1,NCAA Division I-FBS,1470003,1805250,Water Polo
2015,University of Southern California,1,NCAA Division I-FBS,585003,665605,Beach Volleyball
2015,University of Colorado Boulder,1,NCAA Division I-FBS,8729706,9447953,Basketball
2015,University of Colorado Boulder,1,NCAA Division I-FBS,638598,2667077,All Track Combined
2015,University of Colorado Boulder,1,NCAA Division I-FBS,37544684,18372291,Football
2015,University of Colorado Boulder,1,NCAA Division I-FBS,437427,1380388,Golf
2015,University of Colorado Boulder,1,NCAA Division I-FBS,532944,1247811,Lacrosse
2015,University of Colorado Boulder,1,NCAA Division I-FBS,854433,1691650,Skiing
2015,University of Colorado Boulder,1,NCAA Division I-FBS,702568,1805407,Soccer
2015,University of Colorado Boulder,1,NCAA Division I-FBS,163461,898815,Tennis
2015,University of Colorado Boulder,1,NCAA Division I-FBS,555415,1861837,Volleyball
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,6737806,6737806,Basketball
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,1924748,1924748,All Track Combined
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,13446340,13446340,Football
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,1083477,1083477,Golf
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,954636,954636,Soccer
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,871367,871367,Softball
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,891644,891644,Swimming and Diving
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,556088,556088,Tennis
2015,Colorado State University-Fort Collins,1,NCAA Division I-FBS,1559370,1559370,Volleyball
2015,University of Denver,3,NCAA Division I without football,5090239,5090239,Basketball
2015,University of Denver,3,NCAA Division I without football,1222008,1222008,Golf
2015,University of Denver,3,NCAA Division I without football,1388115,1388115,Gymnastics
2015,University of Denver,3,NCAA Division I without football,3021672,3021672,Ice Hockey
2015,University of Denver,3,NCAA Division I without football,3322208,3322208,Lacrosse
2015,University of Denver,3,NCAA Division I without football,1625053,1625053,Skiing
2015,University of Denver,3,NCAA Division I without football,2517506,2517506,Soccer
2015,University of Denver,3,NCAA Division I without football,2086721,2086721,Swimming and Diving
2015,University of Denver,3,NCAA Division I without football,1423448,1423448,Tennis
2015,University of Denver,3,NCAA Division I without football,1349643,1349643,Volleyball
2015,University of Northern Colorado,2,NCAA Division I-FCS,555861,555861,Baseball
2015,University of Northern Colorado,2,NCAA Division I-FCS,2594396,2594395,Basketball
2015,University of Northern Colorado,2,NCAA Division I-FCS,723735,723735,All Track Combined
2015,University of Northern Colorado,2,NCAA Division I-FCS,3457618,3457618,Football
2015,University of Northern Colorado,2,NCAA Division I-FCS,396103,396104,Golf
2015,University of Northern Colorado,2,NCAA Division I-FCS,640975,640975,Soccer
2015,University of Northern Colorado,2,NCAA Division I-FCS,512589,512589,Softball
2015,University of Northern Colorado,2,NCAA Division I-FCS,519589,519589,Swimming and Diving
2015,University of Northern Colorado,2,NCAA Division I-FCS,398843,398843,Tennis
2015,University of Northern Colorado,2,NCAA Division I-FCS,912740,912740,Volleyball
2015,University of Northern Colorado,2,NCAA Division I-FCS,485981,485981,Wrestling
2015,Central Connecticut State University,2,NCAA Division I-FCS,596278,629478,Baseball
2015,Central Connecticut State University,2,NCAA Division I-FCS,3044797,2578798,Basketball
2015,Central Connecticut State University,2,NCAA Division I-FCS,662482,645112,All Track Combined
2015,Central Connecticut State University,2,NCAA Division I-FCS,2866665,2544367,Football
2015,Central Connecticut State University,2,NCAA Division I-FCS,394641,384360,Golf
2015,Central Connecticut State University,2,NCAA Division I-FCS,390413,368541,Lacrosse
