player,level,gender,division,team_name,statistic,value
Grace McCann,D3,Women,Division 3 Women,Davenport Panthers,Turns,6
Grace McCann,D3,Women,Division 3 Women,Davenport Panthers,Ds,0
Grace McCann,D3,Women,Division 3 Women,Davenport Panthers,Assists,0
Grace McCann,D3,Women,Division 3 Women,Davenport Panthers,Points,0
Grace McCann,D3,Women,Division 3 Women,Davenport Panthers,Plus Minus,-6
Emily Pozzy,D1,Women,Division 1 Women,Vermont Ruckus,Turns,34
Emily Pozzy,D1,Women,Division 1 Women,Vermont Ruckus,Ds,13
Emily Pozzy,D1,Women,Division 1 Women,Vermont Ruckus,Assists,11
Emily Pozzy,D1,Women,Division 1 Women,Vermont Ruckus,Points,4
Emily Pozzy,D1,Women,Division 1 Women,Vermont Ruckus,Plus Minus,-6
Elizabeth Rosen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Turns,13
Elizabeth Rosen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Ds,3
Elizabeth Rosen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Assists,1
Elizabeth Rosen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Points,3
Elizabeth Rosen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Plus Minus,-6
Claire Knopf,D3,Women,Division 3 Women,Macalester Purse Snatchers,Turns,17
Claire Knopf,D3,Women,Division 3 Women,Macalester Purse Snatchers,Ds,6
Claire Knopf,D3,Women,Division 3 Women,Macalester Purse Snatchers,Assists,3
Claire Knopf,D3,Women,Division 3 Women,Macalester Purse Snatchers,Points,2
Claire Knopf,D3,Women,Division 3 Women,Macalester Purse Snatchers,Plus Minus,-6
Caroline Cooper,D3,Women,Division 3 Women,Carleton Eclipse,Turns,13
Caroline Cooper,D3,Women,Division 3 Women,Carleton Eclipse,Ds,4
Caroline Cooper,D3,Women,Division 3 Women,Carleton Eclipse,Assists,3
Caroline Cooper,D3,Women,Division 3 Women,Carleton Eclipse,Points,0
Caroline Cooper,D3,Women,Division 3 Women,Carleton Eclipse,Plus Minus,-6
Caroline Bach,D1,Women,Division 1 Women,Pennsylvania Venus,Turns,16
Caroline Bach,D1,Women,Division 1 Women,Pennsylvania Venus,Ds,1
Caroline Bach,D1,Women,Division 1 Women,Pennsylvania Venus,Assists,4
Caroline Bach,D1,Women,Division 1 Women,Pennsylvania Venus,Points,5
Caroline Bach,D1,Women,Division 1 Women,Pennsylvania Venus,Plus Minus,-6
brodie monohan,D3,Men,Division 3 Men,Whitman Sweets,Turns,16
brodie monohan,D3,Men,Division 3 Men,Whitman Sweets,Ds,3
brodie monohan,D3,Men,Division 3 Men,Whitman Sweets,Assists,4
brodie monohan,D3,Men,Division 3 Men,Whitman Sweets,Points,3
brodie monohan,D3,Men,Division 3 Men,Whitman Sweets,Plus Minus,-6
Ariana O'Shea,D1,Women,Division 1 Women,California - Santa Barbara Burning Skirts,Turns,10
Ariana O'Shea,D1,Women,Division 1 Women,California - Santa Barbara Burning Skirts,Ds,1
Ariana O'Shea,D1,Women,Division 1 Women,California - Santa Barbara Burning Skirts,Assists,1
Ariana O'Shea,D1,Women,Division 1 Women,California - Santa Barbara Burning Skirts,Points,2
Ariana O'Shea,D1,Women,Division 1 Women,California - Santa Barbara Burning Skirts,Plus Minus,-6
Antara Ramkumar,D3,Women,Division 3 Women,Wellesley Whiptails,Turns,7
Antara Ramkumar,D3,Women,Division 3 Women,Wellesley Whiptails,Ds,1
Antara Ramkumar,D3,Women,Division 3 Women,Wellesley Whiptails,Assists,0
Antara Ramkumar,D3,Women,Division 3 Women,Wellesley Whiptails,Points,0
Antara Ramkumar,D3,Women,Division 3 Women,Wellesley Whiptails,Plus Minus,-6
Rosa Rudolph,D3,Women,Division 3 Women,Lewis & Clark Artemis,Turns,18
Rosa Rudolph,D3,Women,Division 3 Women,Lewis & Clark Artemis,Ds,8
Rosa Rudolph,D3,Women,Division 3 Women,Lewis & Clark Artemis,Assists,1
Rosa Rudolph,D3,Women,Division 3 Women,Lewis & Clark Artemis,Points,2
Rosa Rudolph,D3,Women,Division 3 Women,Lewis & Clark Artemis,Plus Minus,-7
Reece Liu,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Turns,22
Reece Liu,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Ds,4
Reece Liu,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Assists,3
Reece Liu,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Points,8
Reece Liu,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Plus Minus,-7
Parker Bert,D1,Women,Division 1 Women,Utah Spiral Jetty,Turns,7
Parker Bert,D1,Women,Division 1 Women,Utah Spiral Jetty,Ds,0
Parker Bert,D1,Women,Division 1 Women,Utah Spiral Jetty,Assists,0
Parker Bert,D1,Women,Division 1 Women,Utah Spiral Jetty,Points,0
Parker Bert,D1,Women,Division 1 Women,Utah Spiral Jetty,Plus Minus,-7
Mia Smith,D3,Women,Division 3 Women,Colorado College Zenith,Turns,14
Mia Smith,D3,Women,Division 3 Women,Colorado College Zenith,Ds,2
Mia Smith,D3,Women,Division 3 Women,Colorado College Zenith,Assists,2
Mia Smith,D3,Women,Division 3 Women,Colorado College Zenith,Points,3
Mia Smith,D3,Women,Division 3 Women,Colorado College Zenith,Plus Minus,-7
Lilian Liu,D1,Women,Division 1 Women,Pennsylvania Venus,Turns,9
Lilian Liu,D1,Women,Division 1 Women,Pennsylvania Venus,Ds,0
Lilian Liu,D1,Women,Division 1 Women,Pennsylvania Venus,Assists,0
Lilian Liu,D1,Women,Division 1 Women,Pennsylvania Venus,Points,2
Lilian Liu,D1,Women,Division 1 Women,Pennsylvania Venus,Plus Minus,-7
Lauren Feeney,D1,Women,Division 1 Women,Colorado State Helle's Belles,Turns,7
Lauren Feeney,D1,Women,Division 1 Women,Colorado State Helle's Belles,Ds,0
Lauren Feeney,D1,Women,Division 1 Women,Colorado State Helle's Belles,Assists,0
Lauren Feeney,D1,Women,Division 1 Women,Colorado State Helle's Belles,Points,0
Lauren Feeney,D1,Women,Division 1 Women,Colorado State Helle's Belles,Plus Minus,-7
Grace Sokolow,D3,Women,Division 3 Women,Middlebury Pranksters,Turns,10
Grace Sokolow,D3,Women,Division 3 Women,Middlebury Pranksters,Ds,3
Grace Sokolow,D3,Women,Division 3 Women,Middlebury Pranksters,Assists,0
Grace Sokolow,D3,Women,Division 3 Women,Middlebury Pranksters,Points,0
Grace Sokolow,D3,Women,Division 3 Women,Middlebury Pranksters,Plus Minus,-7
Emma Steckline,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Turns,13
Emma Steckline,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Ds,4
Emma Steckline,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Assists,1
Emma Steckline,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Points,1
Emma Steckline,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Plus Minus,-7
Emily Kay-Leighton,D1,Women,Division 1 Women,Victoria Vikes,Turns,16
Emily Kay-Leighton,D1,Women,Division 1 Women,Victoria Vikes,Ds,1
Emily Kay-Leighton,D1,Women,Division 1 Women,Victoria Vikes,Assists,6
Emily Kay-Leighton,D1,Women,Division 1 Women,Victoria Vikes,Points,2
Emily Kay-Leighton,D1,Women,Division 1 Women,Victoria Vikes,Plus Minus,-7
Celia Plaut,D3,Women,Division 3 Women,Occidental WAC,Turns,7
Celia Plaut,D3,Women,Division 3 Women,Occidental WAC,Ds,0
Celia Plaut,D3,Women,Division 3 Women,Occidental WAC,Assists,0
Celia Plaut,D3,Women,Division 3 Women,Occidental WAC,Points,0
Celia Plaut,D3,Women,Division 3 Women,Occidental WAC,Plus Minus,-7
Benjamin Zhu,D1,Men,Division 1 Men,Penn State Spank,Turns,8
Benjamin Zhu,D1,Men,Division 1 Men,Penn State Spank,Ds,0
Benjamin Zhu,D1,Men,Division 1 Men,Penn State Spank,Assists,1
Benjamin Zhu,D1,Men,Division 1 Men,Penn State Spank,Points,0
Benjamin Zhu,D1,Men,Division 1 Men,Penn State Spank,Plus Minus,-7
Anna Fisher Lopez,D1,Women,Division 1 Women,Stanford Superfly,Turns,23
Anna Fisher Lopez,D1,Women,Division 1 Women,Stanford Superfly,Ds,3
Anna Fisher Lopez,D1,Women,Division 1 Women,Stanford Superfly,Assists,10
Anna Fisher Lopez,D1,Women,Division 1 Women,Stanford Superfly,Points,3
Anna Fisher Lopez,D1,Women,Division 1 Women,Stanford Superfly,Plus Minus,-7
Andrew Clayton,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Turns,9
Andrew Clayton,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Ds,0
Andrew Clayton,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Assists,0
Andrew Clayton,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Points,2
Andrew Clayton,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Plus Minus,-7
Adella Catanzaro,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Turns,11
Adella Catanzaro,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Ds,4
Adella Catanzaro,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Assists,0
Adella Catanzaro,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Points,0
Adella Catanzaro,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Plus Minus,-7
Rachel Chang,D1,Women,Division 1 Women,California - Santa Cruz Sol,Turns,23
Rachel Chang,D1,Women,Division 1 Women,California - Santa Cruz Sol,Ds,1
Rachel Chang,D1,Women,Division 1 Women,California - Santa Cruz Sol,Assists,13
Rachel Chang,D1,Women,Division 1 Women,California - Santa Cruz Sol,Points,1
Rachel Chang,D1,Women,Division 1 Women,California - Santa Cruz Sol,Plus Minus,-8
Olivia Bordon,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Turns,11
Olivia Bordon,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Ds,2
Olivia Bordon,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Assists,0
Olivia Bordon,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Points,1
Olivia Bordon,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Plus Minus,-8
Lily Nygard,D1,Women,Division 1 Women,Utah Spiral Jetty,Turns,15
Lily Nygard,D1,Women,Division 1 Women,Utah Spiral Jetty,Ds,2
Lily Nygard,D1,Women,Division 1 Women,Utah Spiral Jetty,Assists,2
Lily Nygard,D1,Women,Division 1 Women,Utah Spiral Jetty,Points,3
Lily Nygard,D1,Women,Division 1 Women,Utah Spiral Jetty,Plus Minus,-8
Lexie Buckley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Turns,9
Lexie Buckley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Ds,1
Lexie Buckley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Assists,0
Lexie Buckley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Points,0
Lexie Buckley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Plus Minus,-8
Kelsey Viadro,D3,Women,Division 3 Women,Colorado College Zenith,Turns,14
Kelsey Viadro,D3,Women,Division 3 Women,Colorado College Zenith,Ds,4
Kelsey Viadro,D3,Women,Division 3 Women,Colorado College Zenith,Assists,2
Kelsey Viadro,D3,Women,Division 3 Women,Colorado College Zenith,Points,0
Kelsey Viadro,D3,Women,Division 3 Women,Colorado College Zenith,Plus Minus,-8
Eleanor Wachtel,D1,Women,Division 1 Women,Utah Spiral Jetty,Turns,13
Eleanor Wachtel,D1,Women,Division 1 Women,Utah Spiral Jetty,Ds,1
Eleanor Wachtel,D1,Women,Division 1 Women,Utah Spiral Jetty,Assists,0
Eleanor Wachtel,D1,Women,Division 1 Women,Utah Spiral Jetty,Points,4
Eleanor Wachtel,D1,Women,Division 1 Women,Utah Spiral Jetty,Plus Minus,-8
Taryn Webster,D1,Women,Division 1 Women,Victoria Vikes,Turns,13
Taryn Webster,D1,Women,Division 1 Women,Victoria Vikes,Ds,3
Taryn Webster,D1,Women,Division 1 Women,Victoria Vikes,Assists,1
Taryn Webster,D1,Women,Division 1 Women,Victoria Vikes,Points,0
Taryn Webster,D1,Women,Division 1 Women,Victoria Vikes,Plus Minus,-9
Megan Kraut,D3,Women,Division 3 Women,Richmond Red Hots,Turns,13
Megan Kraut,D3,Women,Division 3 Women,Richmond Red Hots,Ds,2
Megan Kraut,D3,Women,Division 3 Women,Richmond Red Hots,Assists,0
Megan Kraut,D3,Women,Division 3 Women,Richmond Red Hots,Points,2
Megan Kraut,D3,Women,Division 3 Women,Richmond Red Hots,Plus Minus,-9
Maya Sisk,D3,Women,Division 3 Women,Occidental WAC,Turns,9
Maya Sisk,D3,Women,Division 3 Women,Occidental WAC,Ds,0
Maya Sisk,D3,Women,Division 3 Women,Occidental WAC,Assists,0
Maya Sisk,D3,Women,Division 3 Women,Occidental WAC,Points,0
Maya Sisk,D3,Women,Division 3 Women,Occidental WAC,Plus Minus,-9
Luiza Pessoa,D3,Women,Division 3 Women,Richmond Red Hots,Turns,12
Luiza Pessoa,D3,Women,Division 3 Women,Richmond Red Hots,Ds,2
Luiza Pessoa,D3,Women,Division 3 Women,Richmond Red Hots,Assists,0
Luiza Pessoa,D3,Women,Division 3 Women,Richmond Red Hots,Points,1
Luiza Pessoa,D3,Women,Division 3 Women,Richmond Red Hots,Plus Minus,-9
Leina Goto,D3,Women,Division 3 Women,St Olaf Vortex,Turns,18
Leina Goto,D3,Women,Division 3 Women,St Olaf Vortex,Ds,1
Leina Goto,D3,Women,Division 3 Women,St Olaf Vortex,Assists,5
Leina Goto,D3,Women,Division 3 Women,St Olaf Vortex,Points,3
Leina Goto,D3,Women,Division 3 Women,St Olaf Vortex,Plus Minus,-9
James Fishman-Morren,D3,Men,Division 3 Men,Lewis & Clark Bacchus,Turns,18
James Fishman-Morren,D3,Men,Division 3 Men,Lewis & Clark Bacchus,Ds,1
James Fishman-Morren,D3,Men,Division 3 Men,Lewis & Clark Bacchus,Assists,4
James Fishman-Morren,D3,Men,Division 3 Men,Lewis & Clark Bacchus,Points,4
James Fishman-Morren,D3,Men,Division 3 Men,Lewis & Clark Bacchus,Plus Minus,-9
Bella Russell,D1,Women,Division 1 Women,North Carolina Pleiades,Turns,16
Bella Russell,D1,Women,Division 1 Women,North Carolina Pleiades,Ds,1
Bella Russell,D1,Women,Division 1 Women,North Carolina Pleiades,Assists,6
Bella Russell,D1,Women,Division 1 Women,North Carolina Pleiades,Points,0
Bella Russell,D1,Women,Division 1 Women,North Carolina Pleiades,Plus Minus,-9
Amelie Steer,D3,Women,Division 3 Women,Lewis & Clark Artemis,Turns,28
Amelie Steer,D3,Women,Division 3 Women,Lewis & Clark Artemis,Ds,7
Amelie Steer,D3,Women,Division 3 Women,Lewis & Clark Artemis,Assists,12
Amelie Steer,D3,Women,Division 3 Women,Lewis & Clark Artemis,Points,0
Amelie Steer,D3,Women,Division 3 Women,Lewis & Clark Artemis,Plus Minus,-9
Adeline Fabel,D3,Women,Division 3 Women,Occidental WAC,Turns,14
Adeline Fabel,D3,Women,Division 3 Women,Occidental WAC,Ds,4
Adeline Fabel,D3,Women,Division 3 Women,Occidental WAC,Assists,0
Adeline Fabel,D3,Women,Division 3 Women,Occidental WAC,Points,1
Adeline Fabel,D3,Women,Division 3 Women,Occidental WAC,Plus Minus,-9
Shanti Chier,D1,Women,Division 1 Women,Carleton Syzygy,Turns,25
Shanti Chier,D1,Women,Division 1 Women,Carleton Syzygy,Ds,1
Shanti Chier,D1,Women,Division 1 Women,Carleton Syzygy,Assists,8
Shanti Chier,D1,Women,Division 1 Women,Carleton Syzygy,Points,6
Shanti Chier,D1,Women,Division 1 Women,Carleton Syzygy,Plus Minus,-10
Rachel Abrahams,D3,Women,Division 3 Women,Lewis & Clark Artemis,Turns,12
Rachel Abrahams,D3,Women,Division 3 Women,Lewis & Clark Artemis,Ds,0
Rachel Abrahams,D3,Women,Division 3 Women,Lewis & Clark Artemis,Assists,0
Rachel Abrahams,D3,Women,Division 3 Women,Lewis & Clark Artemis,Points,2
Rachel Abrahams,D3,Women,Division 3 Women,Lewis & Clark Artemis,Plus Minus,-10
Mitchell Gordon,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Turns,11
Mitchell Gordon,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Ds,1
Mitchell Gordon,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Assists,0
Mitchell Gordon,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Points,0
Mitchell Gordon,D3,Men,Division 3 Men,Missouri S&T Miner Threat,Plus Minus,-10
Marin Cohan,D1,Women,Division 1 Women,Western Washington Chaos,Turns,25
Marin Cohan,D1,Women,Division 1 Women,Western Washington Chaos,Ds,10
Marin Cohan,D1,Women,Division 1 Women,Western Washington Chaos,Assists,2
Marin Cohan,D1,Women,Division 1 Women,Western Washington Chaos,Points,3
Marin Cohan,D1,Women,Division 1 Women,Western Washington Chaos,Plus Minus,-10
Jamie Eldridge,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Turns,42
Jamie Eldridge,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Ds,10
Jamie Eldridge,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Assists,20
Jamie Eldridge,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Points,2
Jamie Eldridge,D3,Women,Division 3 Women,Mount Holyoke Daisy Chain,Plus Minus,-10
Grace Bradley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Turns,12
Grace Bradley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Ds,1
Grace Bradley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Assists,1
Grace Bradley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Points,0
Grace Bradley,D1,Women,Division 1 Women,California - Santa Cruz Sol,Plus Minus,-10
Quincy Booth,D1,Women,Division 1 Women,Georgia Athena,Turns,49
Quincy Booth,D1,Women,Division 1 Women,Georgia Athena,Ds,11
Quincy Booth,D1,Women,Division 1 Women,Georgia Athena,Assists,25
Quincy Booth,D1,Women,Division 1 Women,Georgia Athena,Points,2
Quincy Booth,D1,Women,Division 1 Women,Georgia Athena,Plus Minus,-11
Persie Baroody,D3,Women,Division 3 Women,Colorado College Zenith,Turns,17
Persie Baroody,D3,Women,Division 3 Women,Colorado College Zenith,Ds,4
Persie Baroody,D3,Women,Division 3 Women,Colorado College Zenith,Assists,0
Persie Baroody,D3,Women,Division 3 Women,Colorado College Zenith,Points,2
Persie Baroody,D3,Women,Division 3 Women,Colorado College Zenith,Plus Minus,-11
Nora Youngelson,D3,Women,Division 3 Women,Occidental WAC,Turns,26
Nora Youngelson,D3,Women,Division 3 Women,Occidental WAC,Ds,9
Nora Youngelson,D3,Women,Division 3 Women,Occidental WAC,Assists,6
Nora Youngelson,D3,Women,Division 3 Women,Occidental WAC,Points,0
Nora Youngelson,D3,Women,Division 3 Women,Occidental WAC,Plus Minus,-11
Lucy Bridal,D1,Women,Division 1 Women,Victoria Vikes,Turns,12
Lucy Bridal,D1,Women,Division 1 Women,Victoria Vikes,Ds,0
Lucy Bridal,D1,Women,Division 1 Women,Victoria Vikes,Assists,1
Lucy Bridal,D1,Women,Division 1 Women,Victoria Vikes,Points,0
Lucy Bridal,D1,Women,Division 1 Women,Victoria Vikes,Plus Minus,-11
Kristen Bellinger,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Turns,12
Kristen Bellinger,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Ds,0
Kristen Bellinger,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Assists,0
Kristen Bellinger,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Points,1
Kristen Bellinger,D3,Women,Division 3 Women,Grinnell Grinneleanor Roosevelts,Plus Minus,-11
Keely Baker,D1,Women,Division 1 Women,Georgia Athena,Turns,12
Keely Baker,D1,Women,Division 1 Women,Georgia Athena,Ds,0
Keely Baker,D1,Women,Division 1 Women,Georgia Athena,Assists,1
Keely Baker,D1,Women,Division 1 Women,Georgia Athena,Points,0
Keely Baker,D1,Women,Division 1 Women,Georgia Athena,Plus Minus,-11
Josie Fenske,D3,Women,Division 3 Women,Lewis & Clark Artemis,Turns,31
Josie Fenske,D3,Women,Division 3 Women,Lewis & Clark Artemis,Ds,10
Josie Fenske,D3,Women,Division 3 Women,Lewis & Clark Artemis,Assists,9
Josie Fenske,D3,Women,Division 3 Women,Lewis & Clark Artemis,Points,1
Josie Fenske,D3,Women,Division 3 Women,Lewis & Clark Artemis,Plus Minus,-11
EmmaChaya Lipton-Praver,D3,Women,Division 3 Women,Wellesley Whiptails,Turns,24
EmmaChaya Lipton-Praver,D3,Women,Division 3 Women,Wellesley Whiptails,Ds,9
EmmaChaya Lipton-Praver,D3,Women,Division 3 Women,Wellesley Whiptails,Assists,4
EmmaChaya Lipton-Praver,D3,Women,Division 3 Women,Wellesley Whiptails,Points,0
EmmaChaya Lipton-Praver,D3,Women,Division 3 Women,Wellesley Whiptails,Plus Minus,-11
Emma Feldman,D3,Women,Division 3 Women,Wellesley Whiptails,Turns,28
Emma Feldman,D3,Women,Division 3 Women,Wellesley Whiptails,Ds,2
Emma Feldman,D3,Women,Division 3 Women,Wellesley Whiptails,Assists,13
Emma Feldman,D3,Women,Division 3 Women,Wellesley Whiptails,Points,2
Emma Feldman,D3,Women,Division 3 Women,Wellesley Whiptails,Plus Minus,-11
Luca Pieretti,D3,Women,Division 3 Women,Colorado College Zenith,Turns,29
Luca Pieretti,D3,Women,Division 3 Women,Colorado College Zenith,Ds,8
Luca Pieretti,D3,Women,Division 3 Women,Colorado College Zenith,Assists,4
Luca Pieretti,D3,Women,Division 3 Women,Colorado College Zenith,Points,5
Luca Pieretti,D3,Women,Division 3 Women,Colorado College Zenith,Plus Minus,-12
Koume Matsutori,D1,Women,Division 1 Women,Washington Element,Turns,12
Koume Matsutori,D1,Women,Division 1 Women,Washington Element,Ds,0
Koume Matsutori,D1,Women,Division 1 Women,Washington Element,Assists,0
Koume Matsutori,D1,Women,Division 1 Women,Washington Element,Points,0
Koume Matsutori,D1,Women,Division 1 Women,Washington Element,Plus Minus,-12
Zoe Marquis,D3,Women,Division 3 Women,Carleton Eclipse,Turns,23
Zoe Marquis,D3,Women,Division 3 Women,Carleton Eclipse,Ds,3
Zoe Marquis,D3,Women,Division 3 Women,Carleton Eclipse,Assists,5
Zoe Marquis,D3,Women,Division 3 Women,Carleton Eclipse,Points,2
Zoe Marquis,D3,Women,Division 3 Women,Carleton Eclipse,Plus Minus,-13
Xuan Feldman,D1,Women,Division 1 Women,California - San Diego D-Co,Turns,22
Xuan Feldman,D1,Women,Division 1 Women,California - San Diego D-Co,Ds,7
Xuan Feldman,D1,Women,Division 1 Women,California - San Diego D-Co,Assists,2
Xuan Feldman,D1,Women,Division 1 Women,California - San Diego D-Co,Points,0
Xuan Feldman,D1,Women,Division 1 Women,California - San Diego D-Co,Plus Minus,-13
Nora Jacobsen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Turns,32
Nora Jacobsen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Ds,10
Nora Jacobsen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Assists,8
Nora Jacobsen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Points,1
Nora Jacobsen,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Plus Minus,-13
Maggie Brown,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Turns,28
Maggie Brown,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Ds,3
Maggie Brown,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Assists,7
Maggie Brown,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Points,5
Maggie Brown,D3,Women,Division 3 Women,Wesleyan Vicious Circles,Plus Minus,-13
